player_id,game_id,week,player_name,team,pts,preds,position
00-0038098,2023_02_CLE_PIT,2,P.Strong,CLE,6.1,8.39,RB
00-0038098,2023_03_TEN_CLE,3,P.Strong,CLE,2.7,3.05,RB
00-0038098,2023_04_BAL_CLE,4,P.Strong,CLE,4.9,2.54,RB
00-0038102,2023_01_SF_PIT,1,K.Pickett,PIT,13.68,22.22,QB
00-0038102,2023_02_CLE_PIT,2,K.Pickett,PIT,11.58,10.75,QB
00-0038102,2023_03_PIT_LV,3,K.Pickett,PIT,18.6,11.7,QB
00-0038102,2023_04_PIT_HOU,4,K.Pickett,PIT,5.46,11.47,QB
00-0038102,2023_05_BAL_PIT,5,K.Pickett,PIT,13.16,16.62,QB
00-0038104,2023_06_NE_LV,6,T.Thornton,NE,1.1,2.79,WR
00-0038108,2023_04_NE_DAL,4,B.Zappe,NE,2.28,4.02,QB
00-0038108,2023_05_NO_NE,5,B.Zappe,NE,0.88,3.95,QB
00-0038115,2023_01_DAL_NYG,1,D.Bellinger,NYG,0.6,1.09,TE
00-0038115,2023_03_NYG_SF,3,D.Bellinger,NYG,1.3,1.09,TE
00-0038115,2023_04_SEA_NYG,4,D.Bellinger,NYG,1.1,1.09,TE
00-0038115,2023_05_NYG_MIA,5,D.Bellinger,NYG,1.2,1.09,TE
00-0038117,2023_03_NYG_SF,3,W.Robinson,NYG,4.1,5.45,WR
00-0038117,2023_04_SEA_NYG,4,W.Robinson,NYG,7.2,7.04,WR
00-0038117,2023_05_NYG_MIA,5,W.Robinson,NYG,4.4,7.04,WR
00-0038117,2023_06_NYG_BUF,6,W.Robinson,NYG,10.2,8.69,WR
00-0038120,2023_01_BUF_NYJ,1,Bre.Hall,NYJ,15.2,7.31,RB
00-0038120,2023_02_NYJ_DAL,2,Bre.Hall,NYJ,0.9,4.23,RB
00-0038120,2023_03_NE_NYJ,3,Bre.Hall,NYJ,3.2,8.33,RB
00-0038120,2023_04_KC_NYJ,4,Bre.Hall,NYJ,8.4,7.67,RB
00-0038120,2023_05_NYJ_DEN,5,Bre.Hall,NYJ,26.9,16.09,RB
00-0038120,2023_06_PHI_NYJ,6,Bre.Hall,NYJ,17.8,12.04,RB
00-0038122,2023_01_CAR_ATL,1,D.Ridder,ATL,8.5,7.84,QB
00-0038122,2023_02_GB_ATL,2,D.Ridder,ATL,23.48,24.72,QB
00-0038122,2023_03_ATL_DET,3,D.Ridder,ATL,8.34,17.35,QB
00-0038122,2023_04_ATL_JAX,4,D.Ridder,ATL,12.24,14.0,QB
00-0038122,2023_05_HOU_ATL,5,D.Ridder,ATL,25.36,18.8,QB
00-0038122,2023_06_WAS_ATL,6,D.Ridder,ATL,22.08,22.21,QB
00-0038124,2023_04_DET_GB,4,C.Watson,GB,9.5,7.48,WR
00-0038124,2023_05_GB_LV,5,C.Watson,GB,10.1,10.93,WR
00-0038128,2023_06_BAL_TEN,6,M.Willis,TEN,4.66,6.44,QB
00-0038129,2023_01_TB_MIN,1,C.Otton,TB,2.9,3.27,TE
00-0038129,2023_02_CHI_TB,2,C.Otton,TB,7.1,6.52,TE
00-0038129,2023_03_PHI_TB,3,C.Otton,TB,2.1,2.79,TE
00-0038129,2023_04_TB_NO,4,C.Otton,TB,8.8,4.35,TE
00-0038129,2023_06_DET_TB,6,C.Otton,TB,2.0,3.7,TE
00-0038134,2023_01_LA_SEA,1,K.Walker,SEA,8.7,11.68,RB
00-0038134,2023_02_SEA_DET,2,K.Walker,SEA,17.9,20.8,RB
00-0038134,2023_03_CAR_SEA,3,K.Walker,SEA,29.1,21.78,RB
00-0038134,2023_04_SEA_NYG,4,K.Walker,SEA,13.9,12.56,RB
00-0038134,2023_06_SEA_CIN,6,K.Walker,SEA,16.4,21.51,RB
00-0038391,2023_01_GB_CHI,1,S.Clifford,GB,0.0,0.51,QB
00-0038393,2023_01_GB_CHI,1,D.Wicks,GB,0.0,2.18,WR
00-0038393,2023_02_GB_ATL,2,D.Wicks,GB,11.0,7.28,WR
00-0038393,2023_03_NO_GB,3,D.Wicks,GB,6.5,7.75,WR
00-0038393,2023_04_DET_GB,4,D.Wicks,GB,0.0,1.42,WR
00-0038393,2023_05_GB_LV,5,D.Wicks,GB,1.5,1.09,WR
00-0038394,2023_02_IND_HOU,2,W.Mallory,IND,5.9,2.79,TE
00-0038394,2023_06_IND_JAX,6,W.Mallory,IND,0.0,1.7,TE
00-0038396,2023_05_NYG_MIA,5,E.Gray,NYG,3.1,7.2,RB
00-0038396,2023_06_NYG_BUF,6,E.Gray,NYG,0.2,0.62,RB
00-0038397,2023_01_JAX_IND,1,E.Hull,IND,1.2,1.62,RB
00-0038416,2023_06_MIN_CHI,6,T.Bagent,CHI,9.72,9.19,QB
00-0038465,2023_01_GB_CHI,1,M.Heath,GB,0.0,1.1,WR
00-0038465,2023_02_GB_ATL,2,M.Heath,GB,0.0,1.09,WR
00-0038465,2023_03_NO_GB,3,M.Heath,GB,0.0,3.87,WR
00-0038496,2023_04_KC_NYJ,4,X.Gipson,NYJ,2.2,2.15,WR
00-0038496,2023_06_PHI_NYJ,6,X.Gipson,NYJ,1.8,0.52,WR
00-0038542,2023_01_CAR_ATL,1,B.Robinson,ATL,17.3,11.67,RB
00-0038542,2023_02_GB_ATL,2,B.Robinson,ATL,19.2,18.93,RB
00-0038542,2023_03_ATL_DET,3,B.Robinson,ATL,8.0,11.67,RB
00-0038542,2023_04_ATL_JAX,4,B.Robinson,ATL,16.2,12.63,RB
00-0038542,2023_05_HOU_ATL,5,B.Robinson,ATL,11.8,9.42,RB
00-0038542,2023_06_WAS_ATL,6,B.Robinson,ATL,10.5,16.68,RB
00-0038543,2023_01_LA_SEA,1,J.Smith-Njigba,SEA,2.8,5.43,WR
00-0038543,2023_02_SEA_DET,2,J.Smith-Njigba,SEA,5.9,6.53,WR
00-0038543,2023_03_CAR_SEA,3,J.Smith-Njigba,SEA,1.5,3.26,WR
00-0038543,2023_04_SEA_NYG,4,J.Smith-Njigba,SEA,2.0,7.75,WR
00-0038543,2023_06_SEA_CIN,6,J.Smith-Njigba,SEA,6.8,6.66,WR
00-0038544,2023_01_MIA_LAC,1,Q.Johnston,LAC,1.9,3.87,WR
00-0038544,2023_02_LAC_TEN,2,Q.Johnston,LAC,1.2,3.84,WR
00-0038544,2023_03_LAC_MIN,3,Q.Johnston,LAC,2.0,3.26,WR
00-0038544,2023_04_LV_LAC,4,Q.Johnston,LAC,2.3,6.26,WR
00-0038544,2023_06_DAL_LAC,6,Q.Johnston,LAC,0.0,2.79,WR
00-0038547,2023_02_NYJ_DAL,2,L.Schoonmaker,DAL,6.6,3.37,TE
00-0038547,2023_03_DAL_ARI,3,L.Schoonmaker,DAL,0.0,1.09,TE
00-0038547,2023_04_NE_DAL,4,L.Schoonmaker,DAL,0.0,4.89,TE
00-0038547,2023_05_DAL_SF,5,L.Schoonmaker,DAL,0.0,1.7,TE
00-0038551,2023_03_NO_GB,3,K.Miller,NO,3.9,5.71,RB
00-0038551,2023_04_TB_NO,4,K.Miller,NO,1.3,1.6,RB
00-0038551,2023_05_NO_NE,5,K.Miller,NO,11.0,10.51,RB
00-0038551,2023_06_NO_HOU,6,K.Miller,NO,1.7,3.2,RB
00-0038555,2023_01_JAX_IND,1,T.Bigsby,JAX,7.3,8.74,RB
00-0038555,2023_03_HOU_JAX,3,T.Bigsby,JAX,7.0,5.22,RB
00-0038555,2023_04_ATL_JAX,4,T.Bigsby,JAX,1.0,1.54,RB
00-0038555,2023_05_JAX_BUF,5,T.Bigsby,JAX,0.8,2.16,RB
00-0038555,2023_06_IND_JAX,6,T.Bigsby,JAX,1.3,2.62,RB
00-0038555,2023_07_JAX_NO,7,T.Bigsby,JAX,0.2,1.02,RB
00-0038558,2023_04_PIT_HOU,4,D.Washington,PIT,1.5,1.09,TE
00-0038558,2023_05_BAL_PIT,5,D.Washington,PIT,0.0,2.17,TE
00-0038559,2023_01_ARI_WAS,1,Mi.Wilson,ARI,2.9,6.19,WR
00-0038559,2023_02_NYG_ARI,2,Mi.Wilson,ARI,7.1,4.49,WR
00-0038559,2023_03_DAL_ARI,3,Mi.Wilson,ARI,9.6,3.4,WR
00-0038559,2023_04_ARI_SF,4,Mi.Wilson,ARI,23.1,9.39,WR
00-0038559,2023_05_CIN_ARI,5,Mi.Wilson,ARI,2.3,3.13,WR
00-0038559,2023_06_ARI_LA,6,Mi.Wilson,ARI,7.7,6.19,WR
00-0038563,2023_02_LV_BUF,2,T.Tucker,LV,3.4,2.22,WR
00-0038563,2023_05_GB_LV,5,T.Tucker,LV,1.6,2.22,WR
00-0038563,2023_06_NE_LV,6,T.Tucker,LV,7.1,3.34,WR
00-0038573,2023_01_MIA_LAC,1,D.Davis,LAC,1.0,1.09,WR
00-0038573,2023_02_LAC_TEN,2,D.Davis,LAC,1.0,0.52,WR
00-0038573,2023_03_LAC_MIN,3,D.Davis,LAC,0.8,1.09,WR
00-0038573,2023_04_LV_LAC,4,D.Davis,LAC,7.7,3.73,WR
00-0038576,2023_03_LA_CIN,3,C.Jones,CIN,1.1,2.17,WR
00-0038579,2023_04_LV_LAC,4,A.O'Connell,LV,15.82,28.4,QB
00-0038583,2023_04_BAL_CLE,4,D.Thompson-Robinson,CLE,7.34,17.6,QB
00-0038589,2023_04_CIN_TEN,4,J.Whyle,TEN,9.6,4.56,TE
00-0038589,2023_05_TEN_IND,5,J.Whyle,TEN,1.2,1.09,TE
00-0038589,2023_06_BAL_TEN,6,J.Whyle,TEN,1.6,1.09,TE
00-0038597,2023_02_BAL_CIN,2,C.Brown,CIN,0.2,0.51,RB
00-0038597,2023_04_CIN_TEN,4,C.Brown,CIN,0.2,1.09,RB
00-0038597,2023_05_CIN_ARI,5,C.Brown,CIN,0.7,1.09,RB
00-0038597,2023_06_SEA_CIN,6,C.Brown,CIN,1.7,1.6,RB
00-0038608,2023_01_PHI_NE,1,K.Boutte,NE,0.0,6.52,WR
00-0038611,2023_01_ARI_WAS,1,C.Rodriguez,WAS,0.7,1.96,RB
00-0038611,2023_06_WAS_ATL,6,C.Rodriguez,WAS,2.3,2.03,RB
00-0038618,2023_01_HOU_BAL,1,X.Hutchinson,HOU,1.4,1.09,WR
00-0038618,2023_02_IND_HOU,2,X.Hutchinson,HOU,0.0,1.42,WR
00-0038618,2023_06_NO_HOU,6,X.Hutchinson,HOU,1.5,3.41,WR
00-0038619,2023_05_CIN_ARI,5,A.Iosivas,CIN,1.4,2.79,WR
00-0038619,2023_06_SEA_CIN,6,A.Iosivas,CIN,6.8,2.77,WR
00-0038621,2023_01_PHI_NE,1,D.Douglas,NE,6.0,9.45,WR
00-0038621,2023_02_MIA_NE,2,D.Douglas,NE,2.9,2.17,WR
00-0038621,2023_03_NE_NYJ,3,D.Douglas,NE,2.5,5.62,WR
00-0038621,2023_04_NE_DAL,4,D.Douglas,NE,5.5,3.87,WR
00-0038621,2023_05_NO_NE,5,D.Douglas,NE,2.9,2.79,WR
00-0038622,2023_01_DAL_NYG,1,D.Vaughn,DAL,0.8,3.1,RB
00-0038622,2023_02_NYJ_DAL,2,D.Vaughn,DAL,4.7,4.89,RB
00-0038622,2023_04_NE_DAL,4,D.Vaughn,DAL,1.6,7.09,RB
00-0038622,2023_05_DAL_SF,5,D.Vaughn,DAL,1.3,2.61,RB
00-0038627,2023_02_SEA_DET,2,A.Green,DET,0.7,1.09,WR
00-0038632,2023_04_CIN_TEN,4,C.Dowell,TEN,0.0,1.7,WR
00-0038647,2023_03_NYG_SF,3,R.Bell,SF,9.4,4.56,WR
00-0038647,2023_04_ARI_SF,4,R.Bell,SF,1.2,1.09,WR
00-0038647,2023_05_DAL_SF,5,R.Bell,SF,0.0,1.1,WR
00-0038705,2023_02_NYG_ARI,2,E.Demercado,ARI,1.5,2.68,RB
00-0038705,2023_03_DAL_ARI,3,E.Demercado,ARI,0.2,1.02,RB
00-0038705,2023_04_ARI_SF,4,E.Demercado,ARI,3.9,4.86,RB
00-0038705,2023_05_CIN_ARI,5,E.Demercado,ARI,12.2,11.49,RB
00-0038705,2023_06_ARI_LA,6,E.Demercado,ARI,2.2,2.1,RB
00-0038720,2023_03_DEN_MIA,3,J.Hill,MIA,0.0,3.31,TE
00-0038738,2023_03_DAL_ARI,3,H.Luepke,DAL,2.6,1.6,RB
00-0038738,2023_04_NE_DAL,4,H.Luepke,DAL,6.4,4.0,RB
00-0038752,2023_02_SEA_DET,2,J.Bobo,SEA,0.8,1.09,WR
00-0038752,2023_03_CAR_SEA,3,J.Bobo,SEA,7.0,4.08,WR
00-0038752,2023_04_SEA_NYG,4,J.Bobo,SEA,0.0,1.09,WR
00-0038752,2023_06_SEA_CIN,6,J.Bobo,SEA,5.3,2.79,WR
00-0038783,2023_03_DEN_MIA,3,N.Adkins,DEN,1.6,1.09,TE
00-0038783,2023_04_DEN_CHI,4,N.Adkins,DEN,1.8,2.17,TE
00-0038783,2023_05_NYJ_DEN,5,N.Adkins,DEN,0.0,1.09,TE
00-0038794,2023_01_LV_DEN,1,J.McLaughlin,DEN,-0.2,1.09,RB
00-0038794,2023_02_WAS_DEN,2,J.McLaughlin,DEN,6.5,2.21,RB
00-0038794,2023_03_DEN_MIA,3,J.McLaughlin,DEN,1.5,2.69,RB
00-0038794,2023_04_DEN_CHI,4,J.McLaughlin,DEN,17.9,6.85,RB
00-0038794,2023_05_NYJ_DEN,5,J.McLaughlin,DEN,16.4,11.06,RB
00-0038794,2023_06_DEN_KC,6,J.McLaughlin,DEN,5.2,5.77,RB
00-0038797,2023_02_GB_ATL,2,Em.Wilson,GB,0.5,1.55,RB
00-0038797,2023_03_NO_GB,3,Em.Wilson,GB,1.7,2.12,RB
00-0038821,2023_01_TB_MIN,1,R.Jarrett,TB,0.0,0.52,WR
00-0038821,2023_02_CHI_TB,2,R.Jarrett,TB,1.2,1.09,WR
00-0038821,2023_04_TB_NO,4,R.Jarrett,TB,0.8,1.09,WR
00-0038862,2023_02_LAC_TEN,2,E.Dotson,LAC,2.9,4.31,RB
00-0038911,2023_06_NE_LV,6,M.Cunningham,NE,0.0,0.26,QB
00-0038933,2023_01_BUF_NYJ,1,D.Kincaid,BUF,4.6,4.35,TE
00-0038933,2023_02_LV_BUF,2,D.Kincaid,BUF,6.8,8.01,TE
00-0038933,2023_03_BUF_WAS,3,D.Kincaid,BUF,1.3,2.17,TE
00-0038933,2023_04_MIA_BUF,4,D.Kincaid,BUF,4.7,5.43,TE
00-0038933,2023_05_JAX_BUF,5,D.Kincaid,BUF,2.9,2.17,TE
00-0038935,2023_03_HOU_JAX,3,B.Strange,JAX,1.7,2.17,TE
00-0038935,2023_05_JAX_BUF,5,B.Strange,JAX,0.0,1.1,TE
00-0038935,2023_06_IND_JAX,6,B.Strange,JAX,9.7,4.87,TE
00-0038938,2023_01_DAL_NYG,1,J.Hyatt,NYG,0.0,1.69,WR
00-0038938,2023_02_NYG_ARI,2,J.Hyatt,NYG,9.9,3.4,WR
00-0038938,2023_04_SEA_NYG,4,J.Hyatt,NYG,2.0,2.17,WR
00-0038938,2023_06_NYG_BUF,6,J.Hyatt,NYG,3.6,4.97,WR
00-0038941,2023_01_GB_CHI,1,T.Scott,CHI,2.4,2.17,WR
00-0038941,2023_03_CHI_KC,3,T.Scott,CHI,1.1,4.9,WR
00-0038941,2023_04_DEN_CHI,4,T.Scott,CHI,1.9,1.04,WR
00-0038941,2023_06_MIN_CHI,6,T.Scott,CHI,2.2,4.96,WR
00-0038951,2023_01_TB_MIN,1,S.Tucker,TB,3.4,4.74,RB
00-0038951,2023_02_CHI_TB,2,S.Tucker,TB,0.7,4.07,RB
00-0038951,2023_03_PHI_TB,3,S.Tucker,TB,0.1,1.02,RB
00-0038976,2023_01_LV_DEN,1,M.Mims,DEN,1.9,2.17,WR
00-0038976,2023_02_WAS_DEN,2,M.Mims,DEN,19.3,4.63,WR
00-0038976,2023_03_DEN_MIA,3,M.Mims,DEN,9.1,8.42,WR
00-0038976,2023_04_DEN_CHI,4,M.Mims,DEN,5.7,2.79,WR
00-0038976,2023_05_NYJ_DEN,5,M.Mims,DEN,0.9,1.09,WR
00-0038977,2023_01_HOU_BAL,1,N.Dell,HOU,4.9,4.68,WR
00-0038977,2023_02_IND_HOU,2,N.Dell,HOU,16.7,12.44,WR
00-0038977,2023_03_HOU_JAX,3,N.Dell,HOU,23.0,9.79,WR
00-0038977,2023_04_PIT_HOU,4,N.Dell,HOU,3.4,5.88,WR
00-0038977,2023_05_HOU_ATL,5,N.Dell,HOU,6.8,7.22,WR
00-0038979,2023_04_BAL_CLE,4,C.Tillman,CLE,1.0,4.94,WR
00-0038994,2023_01_TB_MIN,1,J.Addison,MIN,14.1,8.72,WR
00-0038994,2023_02_MIN_PHI,2,J.Addison,MIN,14.7,7.28,WR
00-0038994,2023_03_LAC_MIN,3,J.Addison,MIN,8.2,11.29,WR
00-0038994,2023_04_MIN_CAR,4,J.Addison,MIN,0.0,1.09,WR
00-0038994,2023_05_KC_MIN,5,J.Addison,MIN,15.4,13.88,WR
00-0038994,2023_06_MIN_CHI,6,J.Addison,MIN,10.3,7.72,WR
00-0038996,2023_04_DET_GB,4,T.Kraft,GB,1.5,2.17,TE
00-0038997,2023_01_JAX_IND,1,J.Downs,IND,4.5,9.32,WR
00-0038997,2023_02_IND_HOU,2,J.Downs,IND,5.7,5.45,WR
00-0038997,2023_03_IND_BAL,3,J.Downs,IND,9.7,14.27,WR
00-0038997,2023_04_LA_IND,4,J.Downs,IND,4.4,4.49,WR
00-0038997,2023_05_TEN_IND,5,J.Downs,IND,12.7,7.13,WR
00-0038997,2023_06_IND_JAX,6,J.Downs,IND,10.6,10.45,WR
00-0039021,2023_01_GB_CHI,1,R.Johnson,CHI,14.5,13.17,RB
00-0039021,2023_02_CHI_TB,2,R.Johnson,CHI,5.2,4.21,RB
00-0039021,2023_03_CHI_KC,3,R.Johnson,CHI,5.9,6.3,RB
00-0039021,2023_04_DEN_CHI,4,R.Johnson,CHI,2.0,5.59,RB
00-0039021,2023_05_CHI_WAS,5,R.Johnson,CHI,1.9,1.61,RB
00-0039032,2023_01_TEN_NO,1,T.Spears,TEN,3.3,7.43,RB
00-0039032,2023_02_LAC_TEN,2,T.Spears,TEN,6.5,6.28,RB
00-0039032,2023_03_TEN_CLE,3,T.Spears,TEN,2.9,6.38,RB
00-0039032,2023_04_CIN_TEN,4,T.Spears,TEN,7.3,6.89,RB
00-0039032,2023_05_TEN_IND,5,T.Spears,TEN,14.9,9.04,RB
00-0039032,2023_06_BAL_TEN,6,T.Spears,TEN,6.8,3.51,RB
00-0039040,2023_02_MIA_NE,2,D.Achane,MIA,1.4,1.6,RB
00-0039040,2023_03_DEN_MIA,3,D.Achane,MIA,49.3,16.77,RB
00-0039040,2023_04_MIA_BUF,4,D.Achane,MIA,25.5,13.67,RB
00-0039040,2023_05_NYG_MIA,5,D.Achane,MIA,22.0,8.49,RB
00-0039050,2023_06_DET_TB,6,P.Durham,TB,1.3,1.09,TE
00-0039052,2023_01_TB_MIN,1,T.Palmer,TB,7.8,4.63,WR
00-0039052,2023_02_CHI_TB,2,T.Palmer,TB,2.5,4.57,WR
00-0039052,2023_03_PHI_TB,3,T.Palmer,TB,1.3,1.09,WR
00-0039052,2023_04_TB_NO,4,T.Palmer,TB,7.6,6.96,WR
00-0039052,2023_06_DET_TB,6,T.Palmer,TB,5.7,11.59,WR
00-0039062,2023_01_CAR_ATL,1,J.Mingo,CAR,2.7,6.67,WR
00-0039062,2023_02_NO_CAR,2,J.Mingo,CAR,4.1,11.48,WR
00-0039062,2023_03_CAR_SEA,3,J.Mingo,CAR,3.6,7.13,WR
00-0039062,2023_05_CAR_DET,5,J.Mingo,CAR,7.3,9.3,WR
00-0039062,2023_06_CAR_MIA,6,J.Mingo,CAR,3.1,3.87,WR
00-0039064,2023_01_HOU_BAL,1,Z.Flowers,BAL,13.2,13.8,WR
00-0039064,2023_02_BAL_CIN,2,Z.Flowers,BAL,8.8,8.02,WR
00-0039064,2023_03_IND_BAL,3,Z.Flowers,BAL,9.0,11.39,WR
00-0039064,2023_04_BAL_CLE,4,Z.Flowers,BAL,6.5,5.49,WR
00-0039064,2023_05_BAL_PIT,5,Z.Flowers,BAL,9.8,16.25,WR
00-0039064,2023_06_BAL_TEN,6,Z.Flowers,BAL,14.1,10.44,WR
00-0039065,2023_01_DET_KC,1,S.LaPorta,DET,6.4,5.43,TE
00-0039065,2023_02_SEA_DET,2,S.LaPorta,DET,8.8,6.52,TE
00-0039065,2023_03_ATL_DET,3,S.LaPorta,DET,18.4,13.18,TE
00-0039065,2023_04_DET_GB,4,S.LaPorta,DET,7.6,5.47,TE
00-0039065,2023_05_CAR_DET,5,S.LaPorta,DET,18.2,5.58,TE
00-0039065,2023_06_DET_TB,6,S.LaPorta,DET,5.6,15.21,TE
00-0039066,2023_02_LV_BUF,2,M.Mayer,LV,0.7,1.09,TE
00-0039066,2023_03_PIT_LV,3,M.Mayer,LV,2.0,2.18,TE
00-0039066,2023_05_GB_LV,5,M.Mayer,LV,4.9,4.21,TE
00-0039066,2023_06_NE_LV,6,M.Mayer,LV,10.0,7.13,TE
00-0039067,2023_01_DET_KC,1,R.Rice,KC,10.1,8.35,WR
00-0039067,2023_02_KC_JAX,2,R.Rice,KC,3.0,2.17,WR
00-0039067,2023_03_CHI_KC,3,R.Rice,KC,8.4,8.55,WR
00-0039067,2023_04_KC_NYJ,4,R.Rice,KC,4.7,5.43,WR
00-0039067,2023_05_KC_MIN,5,R.Rice,KC,11.3,7.18,WR
00-0039067,2023_06_DEN_KC,6,R.Rice,KC,9.2,4.35,WR
00-0039075,2023_01_LA_SEA,1,P.Nacua,LA,16.9,18.76,WR
00-0039075,2023_02_SF_LA,2,P.Nacua,LA,22.6,23.94,WR
00-0039075,2023_03_LA_CIN,3,P.Nacua,LA,9.7,8.23,WR
00-0039075,2023_04_LA_IND,4,P.Nacua,LA,26.8,14.88,WR
00-0039075,2023_05_PHI_LA,5,P.Nacua,LA,16.6,15.56,WR
00-0039075,2023_06_ARI_LA,6,P.Nacua,LA,4.6,9.19,WR
00-0039136,2023_06_ARI_LA,6,Z.Evans,LA,1.0,2.03,RB
00-0039139,2023_01_DET_KC,1,J.Gibbs,DET,7.0,6.15,RB
00-0039139,2023_02_SEA_DET,2,J.Gibbs,DET,9.1,13.39,RB
00-0039139,2023_03_ATL_DET,3,J.Gibbs,DET,8.7,13.26,RB
00-0039139,2023_04_DET_GB,4,J.Gibbs,DET,7.1,9.54,RB
00-0039144,2023_01_GB_CHI,1,L.Musgrave,GB,6.5,5.58,TE
00-0039144,2023_02_GB_ATL,2,L.Musgrave,GB,3.5,3.87,TE
00-0039144,2023_03_NO_GB,3,L.Musgrave,GB,7.9,9.33,TE
00-0039144,2023_04_DET_GB,4,L.Musgrave,GB,0.6,1.09,TE
00-0039144,2023_05_GB_LV,5,L.Musgrave,GB,6.4,7.61,TE
00-0039146,2023_01_GB_CHI,1,J.Reed,GB,5.6,8.13,WR
00-0039146,2023_02_GB_ATL,2,J.Reed,GB,17.7,9.32,WR
00-0039146,2023_03_NO_GB,3,J.Reed,GB,7.8,13.35,WR
00-0039146,2023_04_DET_GB,4,J.Reed,GB,9.0,9.09,WR
00-0039146,2023_05_GB_LV,5,J.Reed,GB,1.2,2.79,WR
00-0039150,2023_01_CAR_ATL,1,B.Young,CAR,11.54,16.27,QB
00-0039150,2023_02_NO_CAR,2,B.Young,CAR,15.52,16.65,QB
00-0039150,2023_04_MIN_CAR,4,B.Young,CAR,9.16,16.35,QB
00-0039150,2023_05_CAR_DET,5,B.Young,CAR,22.28,21.96,QB
00-0039150,2023_06_CAR_MIA,6,B.Young,CAR,12.68,16.62,QB
00-0039163,2023_01_HOU_BAL,1,C.Stroud,HOU,12.18,20.07,QB
00-0039163,2023_02_IND_HOU,2,C.Stroud,HOU,23.56,22.36,QB
00-0039163,2023_03_HOU_JAX,3,C.Stroud,HOU,20.6,18.06,QB
00-0039163,2023_04_PIT_HOU,4,C.Stroud,HOU,21.84,17.16,QB
00-0039163,2023_05_HOU_ATL,5,C.Stroud,HOU,14.16,14.6,QB
00-0039163,2023_06_NO_HOU,6,C.Stroud,HOU,16.26,19.67,QB
00-0039164,2023_01_JAX_IND,1,A.Richardson,IND,21.92,24.14,QB
00-0039164,2023_02_IND_HOU,2,A.Richardson,IND,17.74,4.21,QB
00-0039164,2023_04_LA_IND,4,A.Richardson,IND,30.7,24.35,QB
00-0039164,2023_05_TEN_IND,5,A.Richardson,IND,4.42,6.17,QB
00-0039165,2023_01_LA_SEA,1,Z.Charbonnet,SEA,1.1,1.79,RB
00-0039165,2023_02_SEA_DET,2,Z.Charbonnet,SEA,4.0,5.93,RB
00-0039165,2023_03_CAR_SEA,3,Z.Charbonnet,SEA,5.0,8.53,RB
00-0039165,2023_04_SEA_NYG,4,Z.Charbonnet,SEA,4.5,5.84,RB
00-0039165,2023_06_SEA_CIN,6,Z.Charbonnet,SEA,2.9,3.2,RB
